16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.111022,0.024908,923,error_length_multipler,8,0,0,0,0,1356780,261,49,2063,1354407
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.111022,0.024908,923,error_length_multipler,16,0,0,0,0,1356780,401,257,5375,1350747
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.111022,0.024908,923,error_length_multipler,32,0,0,0,0,1356780,511,57,16135,1340077
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.111022,0.024908,923,error_length_multipler,64,0,0,0,0,1356780,368,2554,20678,1333180
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.136393,0.038544,450,error_length_multipler,2,0,0,0,0,608954,146,47,349,608412
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.136393,0.038544,450,error_length_multipler,3,0,0,0,0,608954,228,0,726,608000
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.136393,0.038544,450,error_length_multipler,4,0,0,0,0,608954,150,23,285,608496
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.136393,0.038544,450,error_length_multipler,8,0,0,0,0,608954,303,61,1875,606715
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.136393,0.038544,450,error_length_multipler,16,0,0,0,0,608954,284,23,3849,604798
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.136393,0.038544,450,error_length_multipler,32,0,0,0,0,608954,160,89,3079,605626
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.136393,0.038544,450,error_length_multipler,64,0,0,0,0,608954,302,503,14985,593164
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.166665,0.042188,480,error_length_multipler,2,0,0,0,0,651112,115,87,441,650469
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.166665,0.042188,480,error_length_multipler,3,0,0,0,0,651112,152,41,718,650201
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.166665,0.042188,480,error_length_multipler,4,0,0,0,0,651112,248,40,1016,649808
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.166665,0.042188,480,error_length_multipler,8,0,0,0,0,651112,71,0,176,650865
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.166665,0.042188,480,error_length_multipler,16,0,0,0,0,651112,196,40,2952,647924
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.166665,0.042188,480,error_length_multipler,32,0,0,0,0,651112,95,7,2105,648905
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.166665,0.042188,480,error_length_multipler,64,0,0,0,0,651112,217,2686,14210,633999
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,1,0.177005,0.031322,536,error_length_multipler,2,0,42,0,0,738746,182,112,460,738034
