16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.122405,0.026451,947,error_length_multipler,2,0,0,0,0,1389335,135,91,459,1388650
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.122405,0.026451,947,error_length_multipler,3,0,0,0,0,1389335,207,175,1376,1387577
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.122405,0.026451,947,error_length_multipler,4,0,0,0,0,1389335,235,208,1860,1387032
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.122405,0.026451,947,error_length_multipler,8,0,0,0,0,1389335,245,279,3857,1384954
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.122405,0.026451,947,error_length_multipler,16,0,0,0,0,1389335,128,285,3939,1384983
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.122405,0.026451,947,error_length_multipler,32,0,0,0,0,1389335,239,191,16353,1372552
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.122405,0.026451,947,error_length_multipler,64,0,0,0,0,1389335,106,676,11996,1376557
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.136393,0.039029,456,error_length_multipler,2,0,0,0,0,616787,177,108,376,616126
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.136393,0.039029,456,error_length_multipler,3,0,0,0,0,616787,181,96,630,615880
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.136393,0.039029,456,error_length_multipler,4,0,0,0,0,616787,111,13,31,616632
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.136393,0.039029,456,error_length_multipler,8,0,0,0,0,616787,176,99,1837,614675
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.136393,0.039029,456,error_length_multipler,16,0,0,0,0,616787,171,264,3608,612744
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.136393,0.039029,456,error_length_multipler,32,0,0,0,0,616787,122,983,6761,608921
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.136393,0.039029,456,error_length_multipler,64,0,0,0,0,616787,154,637,14851,601145
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.17235,0.022067,742,error_length_multipler,2,0,263,0,0,1064305,457,92,722,1063297
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.17235,0.022067,742,error_length_multipler,3,0,263,0,0,1064305,464,116,1105,1062883
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.17235,0.022067,742,error_length_multipler,4,0,263,0,0,1064305,409,70,766,1063323
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.17235,0.022067,742,error_length_multipler,8,0,263,0,0,1064305,473,141,3115,1060839
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.17235,0.022067,742,error_length_multipler,16,0,263,0,0,1064305,407,391,6121,1057649
16S.B_UnionErrLen2k,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,0,0.17235,0.022067,742,error_length_multipler,32,0,263,0,0,1064305,310,340,3532,1060386
