16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	0	0.095544	0.017847	685	error_length_multipler	16	repitition	0	237	478	5506	976481
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	0	0.095544	0.017847	685	error_length_multipler	16	repitition	1	234	253	5731	976484
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	0	0.095544	0.017847	685	error_length_multipler	32	repitition	0	162	909	11059	970572
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	0	0.095544	0.017847	685	error_length_multipler	32	repitition	1	260	720	11248	970474
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	0	0.095544	0.017847	685	error_length_multipler	64	repitition	0	235	5136	18800	958531
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	0	0.095544	0.017847	685	error_length_multipler	64	repitition	1	231	3172	20764	958535
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	2	repitition	0	68	220	176	529865
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	2	repitition	1	34	308	88	529899
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	3	repitition	0	84	68	526	529651
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	3	repitition	1	102	84	510	529633
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	4	repitition	0	115	0	792	529422
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	4	repitition	1	98	24	768	529439
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	8	repitition	0	99	35	1549	528646
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	8	repitition	1	85	73	1511	528660
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	16	repitition	0	101	81	3087	527060
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	16	repitition	1	84	270	2898	527077
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	32	repitition	0	77	830	5506	523916
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	32	repitition	1	97	180	6156	523896
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	64	repitition	0	75	1667	11005	517582
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.043241	0.010004	360	error_length_multipler	64	repitition	1	72	2245	10427	517585
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	2	repitition	0	50	352	132	631987
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	2	repitition	1	73	308	176	631964
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	3	repitition	0	132	80	646	631663
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	3	repitition	1	115	13	713	631680
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	4	repitition	0	134	75	893	631419
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	4	repitition	1	133	33	935	631420
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	8	repitition	0	119	71	1865	630466
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	8	repitition	1	125	112	1824	630460
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	16	repitition	0	115	148	3724	628534
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	16	repitition	1	150	102	3770	628499
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	32	repitition	0	138	90	7654	624639
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	32	repitition	1	127	284	7460	624650
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	64	repitition	0	122	1329	14159	616911
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.063049	0.010983	441	error_length_multipler	64	repitition	1	98	1377	14111	616935
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	2	repitition	0	26	572	110	891879
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	1	0.095544	0.017493	622	error_length_multipler	2	repitition	1	16	620	62	891889
