16S.B,0.1-0.2,1,0.111022,0.024908,923,X,21,2,0,0,0,1356780,8029,1140,44132,1303479
16S.B,0.1-0.2,1,0.111022,0.024908,923,X,20,3,0,0,0,1356780,7985,1475,44002,1303318
16S.B,0.1-0.2,1,0.111022,0.024908,923,X,17,4,0,0,0,1356780,7876,1644,44190,1303070
16S.B,0.1-0.2,1,0.136393,0.038544,450,X,20,0,0,0,0,608954,3882,828,21513,582731
16S.B,0.1-0.2,1,0.136393,0.038544,450,X,20,1,0,0,0,608954,3817,950,21605,582582
16S.B,0.1-0.2,1,0.136393,0.038544,450,X,20,2,0,0,0,608954,3777,773,21692,582712
16S.B,0.1-0.2,1,0.136393,0.038544,450,X,21,3,0,0,0,608954,3910,834,21510,582700
16S.B,0.1-0.2,1,0.136393,0.038544,450,X,18,4,0,0,0,608954,3839,1009,20937,583169
16S.B,0.1-0.2,1,0.166665,0.042188,480,X,19,0,0,0,0,651112,3980,1162,22576,623394
16S.B,0.1-0.2,1,0.166665,0.042188,480,X,22,1,0,0,0,651112,4010,1341,22364,623397
16S.B,0.1-0.2,1,0.166665,0.042188,480,X,19,2,0,0,0,651112,4007,1046,22694,623365
16S.B,0.1-0.2,1,0.166665,0.042188,480,X,22,3,0,0,0,651112,3953,1132,22435,623592
16S.B,0.1-0.2,1,0.166665,0.042188,480,X,20,4,0,0,0,651112,3997,945,23168,623002
16S.B,0.1-0.2,1,0.177005,0.031322,536,X,18,0,42,0,0,738746,4623,787,25601,707777
16S.B,0.1-0.2,1,0.177005,0.031322,536,X,20,1,42,0,0,738746,4523,731,25910,707624
16S.B,0.1-0.2,1,0.177005,0.031322,536,X,18,2,42,0,0,738746,4630,801,25641,707716
16S.B,0.1-0.2,1,0.177005,0.031322,536,X,19,3,42,0,0,738746,4650,1072,25765,707301
16S.B,0.1-0.2,1,0.177005,0.031322,536,X,15,4,42,0,0,738746,4486,1257,25606,707439
16S.B,0.1-0.2,2,0.117863,0.021293,739,X,19,0,263,0,0,1059842,6027,1747,34829,1017502
16S.B,0.1-0.2,2,0.117863,0.021293,739,X,22,1,263,0,0,1059842,6309,1447,35079,1017270
16S.B,0.1-0.2,2,0.117863,0.021293,739,X,20,2,263,0,0,1059842,6277,1270,35582,1016976
16S.B,0.1-0.2,2,0.117863,0.021293,739,X,19,3,263,0,0,1059842,6206,1557,35236,1017106
16S.B,0.1-0.2,2,0.117863,0.021293,739,X,17,4,263,0,0,1059842,6168,1562,35154,1017221
16S.B,0.1-0.2,2,0.136393,0.038516,449,X,20,0,0,0,0,607467,3726,748,21359,581634
16S.B,0.1-0.2,2,0.136393,0.038516,449,X,18,1,0,0,0,607467,3636,1417,20573,581841
16S.B,0.1-0.2,2,0.136393,0.038516,449,X,14,2,0,0,0,607467,3711,911,21325,581520
16S.B,0.1-0.2,2,0.136393,0.038516,449,X,18,3,0,0,0,607467,3707,1164,20708,581888
16S.B,0.1-0.2,2,0.136393,0.038516,449,X,19,4,0,0,0,607467,3696,845,21154,581772
16S.B,0.1-0.2,2,0.154284,0.017885,386,X,18,0,0,0,0,562538,2989,1269,17933,540347
16S.B,0.1-0.2,2,0.154284,0.017885,386,X,21,1,0,0,0,562538,3281,711,18579,539967
16S.B,0.1-0.2,2,0.154284,0.017885,386,X,21,2,0,0,0,562538,3128,1088,17987,540335
16S.B,0.1-0.2,2,0.154284,0.017885,386,X,23,3,0,0,0,562538,3165,548,18550,540275
16S.B,0.1-0.2,2,0.154284,0.017885,386,X,20,4,0,0,0,562538,3130,1220,17822,540366
16S.B,0.1-0.2,2,0.177005,0.031027,534,X,21,0,42,0,0,735862,4704,748,25928,704524
16S.B,0.1-0.2,2,0.177005,0.031027,534,X,19,1,42,0,0,735862,4418,1128,25281,705077
16S.B,0.1-0.2,2,0.177005,0.031027,534,X,18,2,42,0,0,735862,4575,1338,24994,704997
16S.B,0.1-0.2,2,0.177005,0.031027,534,X,19,3,42,0,0,735862,4437,1213,25214,705040
16S.B,0.1-0.2,2,0.177005,0.031027,534,X,24,4,42,0,0,735862,4568,885,25441,705010
16S.B,0.1-0.2,3,0.117863,0.021265,738,X,19,0,203,0,0,1058390,6084,1579,34875,1016055
16S.B,0.1-0.2,3,0.117863,0.021265,738,X,20,1,203,0,0,1058390,6095,1462,34857,1016179
16S.B,0.1-0.2,3,0.117863,0.021265,738,X,22,2,203,0,0,1058390,6323,1400,35021,1015849
16S.B,0.1-0.2,3,0.117863,0.021265,738,X,21,3,203,0,0,1058390,6053,2009,34505,1016026
16S.B,0.1-0.2,3,0.117863,0.021265,738,X,18,4,203,0,0,1058390,6069,1823,34626,1016075
16S.B,0.1-0.2,3,0.136393,0.038522,447,X,18,0,0,0,0,605098,3900,918,21433,578847
16S.B,0.1-0.2,3,0.136393,0.038522,447,X,19,1,0,0,0,605098,3694,862,21426,579116
16S.B,0.1-0.2,3,0.136393,0.038522,447,X,19,2,0,0,0,605098,3601,1093,20975,579429
16S.B,0.1-0.2,3,0.136393,0.038522,447,X,18,3,0,0,0,605098,3839,933,21342,578984
16S.B,0.1-0.2,3,0.136393,0.038522,447,X,19,4,0,0,0,605098,3760,805,21023,579510
16S.B,0.1-0.2,3,0.154284,0.017304,385,X,17,0,0,0,0,561061,3198,754,18502,538607
16S.B,0.1-0.2,3,0.154284,0.017304,385,X,20,1,0,0,0,561061,3185,927,17665,539284
16S.B,0.1-0.2,3,0.154284,0.017304,385,X,21,2,0,0,0,561061,3370,752,18500,538439
16S.B,0.1-0.2,3,0.154284,0.017304,385,X,18,3,0,0,0,561061,3130,1149,17813,538969
16S.B,0.1-0.2,3,0.154284,0.017304,385,X,22,4,0,0,0,561061,3076,1315,17395,539275
16S.B,0.1-0.2,3,0.177005,0.030874,532,X,15,0,42,0,0,732906,4512,807,25643,701986
16S.B,0.1-0.2,3,0.177005,0.030874,532,X,21,1,42,0,0,732906,4576,707,25689,701976
16S.B,0.1-0.2,3,0.177005,0.030874,532,X,22,2,42,0,0,732906,4444,1255,25087,702162
16S.B,0.1-0.2,3,0.177005,0.030874,532,X,18,3,42,0,0,732906,4532,955,25116,702345
16S.B,0.1-0.2,3,0.177005,0.030874,532,X,19,4,42,0,0,732906,4394,1089,25187,702278
16S.B,0.1-0.2,4,0.111022,0.019811,704,X,16,0,0,0,0,1034111,5852,1542,33148,993569
16S.B,0.1-0.2,4,0.111022,0.019811,704,X,17,1,0,0,0,1034111,6044,1281,33823,992963
16S.B,0.1-0.2,4,0.111022,0.019811,704,X,21,2,0,0,0,1034111,6010,1253,33344,993504
16S.B,0.1-0.2,4,0.111022,0.019811,704,X,19,3,0,0,0,1034111,6207,896,33597,993411
16S.B,0.1-0.2,4,0.111022,0.019811,704,X,18,4,0,0,0,1034111,5969,1512,33430,993200
16S.B,0.1-0.2,4,0.136393,0.03255,366,X,22,0,0,0,0,524222,2907,810,17113,503392
16S.B,0.1-0.2,4,0.136393,0.03255,366,X,22,1,0,0,0,524222,3186,800,17407,502829
16S.B,0.1-0.2,4,0.136393,0.03255,366,X,20,2,0,0,0,524222,2940,847,17351,503084
16S.B,0.1-0.2,4,0.136393,0.03255,366,X,18,3,0,0,0,524222,3067,923,16814,503418
16S.B,0.1-0.2,4,0.136393,0.03255,366,X,20,4,0,0,0,524222,3124,750,17115,503233
16S.B,0.1-0.2,4,0.154284,0.0168,384,X,23,0,0,0,0,559572,3187,922,18129,537334
16S.B,0.1-0.2,4,0.154284,0.0168,384,X,14,1,0,0,0,559572,3243,858,18155,537316
16S.B,0.1-0.2,4,0.154284,0.0168,384,X,17,2,0,0,0,559572,3117,793,18277,537385
16S.B,0.1-0.2,4,0.154284,0.0168,384,X,21,3,0,0,0,559572,3210,757,18261,537344
16S.B,0.1-0.2,4,0.154284,0.0168,384,X,19,4,0,0,0,559572,3234,671,18106,537561
16S.B,0.1-0.2,4,0.177005,0.030841,528,X,21,0,42,0,0,727174,4338,1364,24527,696987
16S.B,0.1-0.2,4,0.177005,0.030841,528,X,22,1,42,0,0,727174,4536,1249,24850,696581
16S.B,0.1-0.2,4,0.177005,0.030841,528,X,18,2,42,0,0,727174,4581,997,25328,696310
16S.B,0.1-0.2,4,0.177005,0.030841,528,X,21,3,42,0,0,727174,4387,1270,24656,696903
16S.B,0.1-0.2,4,0.177005,0.030841,528,X,19,4,42,0,0,727174,4458,997,25251,696510
16S.B,0.1-0.2,5,0.111022,0.019775,703,X,14,0,0,0,0,1032625,6106,1040,33867,991612
16S.B,0.1-0.2,5,0.111022,0.019775,703,X,16,1,0,0,0,1032625,5903,1187,33269,992266
16S.B,0.1-0.2,5,0.111022,0.019775,703,X,14,2,0,0,0,1032625,6186,1017,33979,991443
16S.B,0.1-0.2,5,0.111022,0.019775,703,X,18,3,0,0,0,1032625,5957,1259,33530,991879
16S.B,0.1-0.2,5,0.111022,0.019775,703,X,21,4,0,0,0,1032625,5972,1389,33628,991636
16S.B,0.1-0.2,5,0.136393,0.032577,365,X,20,0,0,0,0,522716,3177,776,17321,501442
16S.B,0.1-0.2,5,0.136393,0.032577,365,X,21,1,0,0,0,522716,2939,805,17344,501628
16S.B,0.1-0.2,5,0.136393,0.032577,365,X,16,2,0,0,0,522716,3044,649,17556,501467
16S.B,0.1-0.2,5,0.136393,0.032577,365,X,18,3,0,0,0,522716,3033,795,17171,501717
16S.B,0.1-0.2,5,0.136393,0.032577,365,X,19,4,0,0,0,522716,3058,885,17284,501489
16S.B,0.1-0.2,5,0.161927,0.035902,220,X,19,0,88,0,0,322460,1830,413,10269,310036
16S.B,0.1-0.2,5,0.161927,0.035902,220,X,19,1,88,0,0,322460,1859,554,10273,309862
16S.B,0.1-0.2,5,0.161927,0.035902,220,X,18,2,88,0,0,322460,1901,411,10450,309786
16S.B,0.1-0.2,5,0.161927,0.035902,220,X,17,3,88,0,0,322460,1884,379,10633,309652
16S.B,0.1-0.2,5,0.161927,0.035902,220,X,20,4,88,0,0,322460,1921,514,10403,309710
16S.B,0.1-0.2,5,0.177005,0.03087,526,X,22,0,42,0,0,724292,4560,881,25189,693704
16S.B,0.1-0.2,5,0.177005,0.03087,526,X,21,1,42,0,0,724292,4429,1348,25357,693200
16S.B,0.1-0.2,5,0.177005,0.03087,526,X,20,2,42,0,0,724292,4544,1094,25213,693483
16S.B,0.1-0.2,5,0.177005,0.03087,526,X,18,3,42,0,0,724292,4496,1197,24779,693862
16S.B,0.1-0.2,5,0.177005,0.03087,526,X,20,4,42,0,0,724292,4531,814,24984,694005
16S.B,0.1-0.2,6,0.111022,0.019744,702,X,18,0,0,0,0,1031139,6103,1406,33163,990467
16S.B,0.1-0.2,6,0.111022,0.019744,702,X,22,1,0,0,0,1031139,6236,946,34000,989957
16S.B,0.1-0.2,6,0.111022,0.019744,702,X,19,2,0,0,0,1031139,6043,1227,33399,990470
16S.B,0.1-0.2,6,0.111022,0.019744,702,X,17,3,0,0,0,1031139,6007,1445,32911,990776
16S.B,0.1-0.2,6,0.111022,0.019744,702,X,21,4,0,0,0,1031139,6055,1457,33149,990478
16S.B,0.1-0.2,6,0.136393,0.032623,364,X,20,0,0,0,0,521254,3010,964,16891,500389
16S.B,0.1-0.2,6,0.136393,0.032623,364,X,20,1,0,0,0,521254,3041,807,17658,499748
16S.B,0.1-0.2,6,0.136393,0.032623,364,X,22,2,0,0,0,521254,2998,656,17378,500222
16S.B,0.1-0.2,6,0.136393,0.032623,364,X,21,3,0,0,0,521254,3053,561,17609,500031
16S.B,0.1-0.2,6,0.136393,0.032623,364,X,17,4,0,0,0,521254,3133,648,17286,500187
16S.B,0.1-0.2,6,0.161927,0.035891,219,X,19,0,88,0,0,320923,1961,510,10385,308155
16S.B,0.1-0.2,6,0.161927,0.035891,219,X,17,1,88,0,0,320923,1917,330,10541,308223
16S.B,0.1-0.2,6,0.161927,0.035891,219,X,19,2,88,0,0,320923,1834,475,10219,308483
16S.B,0.1-0.2,6,0.161927,0.035891,219,X,20,3,88,0,0,320923,1764,742,10092,308413
16S.B,0.1-0.2,6,0.161927,0.035891,219,X,20,4,88,0,0,320923,1863,597,10282,308269
16S.B,0.1-0.2,6,0.177005,0.030886,525,X,18,0,42,0,0,722850,4334,1132,24682,692744
16S.B,0.1-0.2,6,0.177005,0.030886,525,X,21,1,42,0,0,722850,4338,1080,25107,692367
16S.B,0.1-0.2,6,0.177005,0.030886,525,X,21,2,42,0,0,722850,4473,1101,25107,692211
16S.B,0.1-0.2,6,0.177005,0.030886,525,X,16,3,42,0,0,722850,4419,877,24867,692729
16S.B,0.1-0.2,6,0.177005,0.030886,525,X,21,4,42,0,0,722850,4402,980,24464,693046
16S.B,0.1-0.2,7,0.111022,0.019655,699,X,18,0,0,0,0,1026684,6035,1145,33226,986278
16S.B,0.1-0.2,7,0.111022,0.019655,699,X,19,1,0,0,0,1026684,6015,1350,33322,985997
16S.B,0.1-0.2,7,0.111022,0.019655,699,X,20,2,0,0,0,1026684,6039,1093,33601,985951
16S.B,0.1-0.2,7,0.111022,0.019655,699,X,21,3,0,0,0,1026684,6134,1008,33707,985835
16S.B,0.1-0.2,7,0.111022,0.019655,699,X,20,4,0,0,0,1026684,5853,1427,32928,986476
16S.B,0.1-0.2,7,0.136393,0.032651,362,X,20,0,0,0,0,518334,3068,783,17383,497100
16S.B,0.1-0.2,7,0.136393,0.032651,362,X,20,1,0,0,0,518334,2948,788,17176,497422
16S.B,0.1-0.2,7,0.136393,0.032651,362,X,22,2,0,0,0,518334,3037,731,17286,497280
16S.B,0.1-0.2,7,0.136393,0.032651,362,X,20,3,0,0,0,518334,2981,894,17183,497276
16S.B,0.1-0.2,7,0.136393,0.032651,362,X,17,4,0,0,0,518334,2984,713,17022,497615
16S.B,0.1-0.2,7,0.150838,0.020913,196,X,21,0,0,0,0,226158,1573,495,9297,214793
16S.B,0.1-0.2,7,0.150838,0.020913,196,X,17,1,0,0,0,226158,1595,593,9118,214852
16S.B,0.1-0.2,7,0.150838,0.020913,196,X,18,2,0,0,0,226158,1615,519,9181,214843
16S.B,0.1-0.2,7,0.150838,0.020913,196,X,20,3,0,0,0,226158,1596,591,8972,214999
16S.B,0.1-0.2,7,0.150838,0.020913,196,X,19,4,0,0,0,226158,1455,784,8892,215027
16S.B,0.1-0.2,7,0.175306,0.039772,304,X,16,0,0,0,0,297556,2623,668,14339,279926
16S.B,0.1-0.2,7,0.175306,0.039772,304,X,23,1,0,0,0,297556,2501,1055,13828,280172
16S.B,0.1-0.2,7,0.175306,0.039772,304,X,18,2,0,0,0,297556,2513,675,14443,279925
16S.B,0.1-0.2,7,0.175306,0.039772,304,X,22,3,0,0,0,297556,2416,790,13974,280376
16S.B,0.1-0.2,7,0.175306,0.039772,304,X,17,4,0,0,0,297556,2556,667,14530,279803
16S.B,0.1-0.2,8,0.111022,0.019631,698,X,20,0,0,0,0,1025196,5920,1579,32929,984768
16S.B,0.1-0.2,8,0.111022,0.019631,698,X,14,1,0,0,0,1025196,6139,1019,33606,984432
16S.B,0.1-0.2,8,0.111022,0.019631,698,X,17,2,0,0,0,1025196,6088,1197,33267,984644
16S.B,0.1-0.2,8,0.111022,0.019631,698,X,21,3,0,0,0,1025196,5964,1138,33281,984813
16S.B,0.1-0.2,8,0.111022,0.019631,698,X,20,4,0,0,0,1025196,5934,1095,33463,984704
16S.B,0.1-0.2,8,0.136393,0.032717,361,X,19,0,0,0,0,516872,3027,582,17212,496051
16S.B,0.1-0.2,8,0.136393,0.032717,361,X,19,1,0,0,0,516872,3041,683,17400,495748
16S.B,0.1-0.2,8,0.136393,0.032717,361,X,18,2,0,0,0,516872,3093,410,17542,495827
16S.B,0.1-0.2,8,0.136393,0.032717,361,X,20,3,0,0,0,516872,3062,767,17086,495957
16S.B,0.1-0.2,8,0.136393,0.032717,361,X,18,4,0,0,0,516872,2942,682,17325,495923
16S.B,0.1-0.2,8,0.150838,0.020524,194,X,16,0,0,0,0,223214,1598,545,9014,212057
16S.B,0.1-0.2,8,0.150838,0.020524,194,X,21,1,0,0,0,223214,1617,476,8932,212189
16S.B,0.1-0.2,8,0.150838,0.020524,194,X,18,2,0,0,0,223214,1572,508,9159,211975
16S.B,0.1-0.2,8,0.150838,0.020524,194,X,24,3,0,0,0,223214,1511,541,9037,212125
16S.B,0.1-0.2,8,0.150838,0.020524,194,X,19,4,0,0,0,223214,1666,547,9159,211842
16S.B,0.1-0.2,8,0.175306,0.039805,301,X,20,0,0,0,0,294419,2523,708,14056,277132
16S.B,0.1-0.2,8,0.175306,0.039805,301,X,18,1,0,0,0,294419,2490,686,13993,277250
16S.B,0.1-0.2,8,0.175306,0.039805,301,X,20,2,0,0,0,294419,2504,813,14169,276933
16S.B,0.1-0.2,8,0.175306,0.039805,301,X,19,3,0,0,0,294419,2439,785,14096,277099
16S.B,0.1-0.2,8,0.175306,0.039805,301,X,20,4,0,0,0,294419,2440,701,13821,277457
16S.B,0.1-0.2,9,0.111022,0.019584,697,X,20,0,0,0,0,1023730,5983,1312,33106,983329
16S.B,0.1-0.2,9,0.111022,0.019584,697,X,20,1,0,0,0,1023730,5911,1443,32824,983552
16S.B,0.1-0.2,9,0.111022,0.019584,697,X,20,2,0,0,0,1023730,6059,1035,33541,983095
16S.B,0.1-0.2,9,0.111022,0.019584,697,X,19,3,0,0,0,1023730,5937,1330,32833,983630
16S.B,0.1-0.2,9,0.111022,0.019584,697,X,19,4,0,0,0,1023730,5928,1821,32821,983160
16S.B,0.1-0.2,9,0.139181,0.02185,352,X,18,0,0,0,0,483109,2957,717,16519,462916
16S.B,0.1-0.2,9,0.139181,0.02185,352,X,17,1,0,0,0,483109,2993,526,17501,462089
16S.B,0.1-0.2,9,0.139181,0.02185,352,X,17,2,0,0,0,483109,3080,942,16742,462345
16S.B,0.1-0.2,9,0.139181,0.02185,352,X,19,3,0,0,0,483109,2929,834,16683,462663
16S.B,0.1-0.2,9,0.139181,0.02185,352,X,19,4,0,0,0,483109,2954,1003,16188,462964
16S.B,0.1-0.2,9,0.150838,0.020568,193,X,22,0,0,0,0,222386,1514,556,9078,211238
16S.B,0.1-0.2,9,0.150838,0.020568,193,X,19,1,0,0,0,222386,1621,282,9314,211169
16S.B,0.1-0.2,9,0.150838,0.020568,193,X,22,2,0,0,0,222386,1561,546,8897,211382
16S.B,0.1-0.2,9,0.150838,0.020568,193,X,18,3,0,0,0,222386,1546,565,8851,211424
16S.B,0.1-0.2,9,0.150838,0.020568,193,X,24,4,0,0,0,222386,1481,683,8821,211401
16S.B,0.1-0.2,9,0.175306,0.039962,290,X,19,0,0,0,0,282189,2402,723,13480,265584
16S.B,0.1-0.2,9,0.175306,0.039962,290,X,17,1,0,0,0,282189,2386,612,13658,265533
16S.B,0.1-0.2,9,0.175306,0.039962,290,X,22,2,0,0,0,282189,2480,707,13566,265436
16S.B,0.1-0.2,9,0.175306,0.039962,290,X,22,3,0,0,0,282189,2438,714,13622,265415
16S.B,0.1-0.2,9,0.175306,0.039962,290,X,19,4,0,0,0,282189,2426,729,13780,265254
16S.B,0.2-0.3,0,0.217,0.045965,470,X,21,0,0,0,0,452679,3996,1256,22172,425255
16S.B,0.2-0.3,0,0.217,0.045965,470,X,19,1,0,0,0,452679,3841,1291,22075,425472
16S.B,0.2-0.3,0,0.217,0.045965,470,X,18,2,0,0,0,452679,3696,1254,21786,425943
16S.B,0.2-0.3,0,0.217,0.045965,470,X,15,3,0,0,0,452679,3969,1096,22461,425153
16S.B,0.2-0.3,0,0.217,0.045965,470,X,21,4,0,0,0,452679,3894,887,22107,425791
16S.B,0.2-0.3,0,0.226008,0.056723,773,X,25,0,0,0,0,1075954,6361,1597,36469,1031527
16S.B,0.2-0.3,0,0.226008,0.056723,773,X,17,1,0,0,0,1075954,6207,2002,36381,1031364
16S.B,0.2-0.3,0,0.226008,0.056723,773,X,22,2,0,0,0,1075954,6496,1689,36571,1031198
16S.B,0.2-0.3,0,0.226008,0.056723,773,X,21,3,0,0,0,1075954,6590,1551,37022,1030791
16S.B,0.2-0.3,0,0.226008,0.056723,773,X,18,4,0,0,0,1075954,6054,2039,36484,1031377
16S.B,0.2-0.3,0,0.265223,0.060131,364,X,20,0,90,0,0,528195,2917,884,17263,507221
16S.B,0.2-0.3,0,0.265223,0.060131,364,X,18,1,90,0,0,528195,2875,980,16738,507692
16S.B,0.2-0.3,0,0.265223,0.060131,364,X,20,2,90,0,0,528195,2820,1273,16606,507586
16S.B,0.2-0.3,0,0.265223,0.060131,364,X,18,3,90,0,0,528195,2870,1093,16934,507388
16S.B,0.2-0.3,0,0.265223,0.060131,364,X,20,4,90,0,0,528195,2892,1236,16879,507278
16S.B,0.2-0.3,0,0.297041,0.034964,542,X,17,0,42,0,0,747044,4403,1262,25536,715885
16S.B,0.2-0.3,0,0.297041,0.034964,542,X,19,1,42,0,0,747044,4850,835,25657,715744
16S.B,0.2-0.3,0,0.297041,0.034964,542,X,21,2,42,0,0,747044,4565,1015,25499,716007
16S.B,0.2-0.3,0,0.297041,0.034964,542,X,16,3,42,0,0,747044,4627,1420,25546,715493
16S.B,0.2-0.3,0,0.297041,0.034964,542,X,22,4,42,0,0,747044,4560,1015,25914,715597
16S.B,0.2-0.3,1,0.217,0.043018,449,X,20,0,0,0,0,427003,3771,972,20923,401337
16S.B,0.2-0.3,1,0.217,0.043018,449,X,20,1,0,0,0,427003,3742,1163,21049,401049
16S.B,0.2-0.3,1,0.217,0.043018,449,X,18,2,0,0,0,427003,3767,1326,20460,401450
16S.B,0.2-0.3,1,0.217,0.043018,449,X,22,3,0,0,0,427003,3958,672,21402,400971
16S.B,0.2-0.3,1,0.217,0.043018,449,X,20,4,0,0,0,427003,3836,1174,20945,401048
16S.B,0.2-0.3,1,0.226008,0.056674,771,X,21,0,0,0,0,1072988,6496,1544,36584,1028364
16S.B,0.2-0.3,1,0.226008,0.056674,771,X,21,1,0,0,0,1072988,6411,1534,36414,1028629
16S.B,0.2-0.3,1,0.226008,0.056674,771,X,21,2,0,0,0,1072988,6385,1733,36206,1028664
16S.B,0.2-0.3,1,0.226008,0.056674,771,X,17,3,0,0,0,1072988,6484,1543,36688,1028273
16S.B,0.2-0.3,1,0.226008,0.056674,771,X,19,4,0,0,0,1072988,6119,2055,36329,1028485
16S.B,0.2-0.3,1,0.265223,0.059959,363,X,20,0,90,0,0,526734,2938,1054,16970,505862
16S.B,0.2-0.3,1,0.265223,0.059959,363,X,20,1,90,0,0,526734,2950,932,17090,505852
16S.B,0.2-0.3,1,0.265223,0.059959,363,X,23,2,90,0,0,526734,2883,871,16737,506333
16S.B,0.2-0.3,1,0.265223,0.059959,363,X,19,3,90,0,0,526734,2920,939,17179,505786
16S.B,0.2-0.3,1,0.265223,0.059959,363,X,14,4,90,0,0,526734,2885,966,16693,506280
16S.B,0.2-0.3,1,0.279295,0.098989,254,X,17,0,36,0,0,370373,2094,774,11790,355751
16S.B,0.2-0.3,1,0.279295,0.098989,254,X,22,1,36,0,0,370373,2028,853,11702,355826
16S.B,0.2-0.3,1,0.279295,0.098989,254,X,18,2,36,0,0,370373,2032,672,12059,355646
16S.B,0.2-0.3,1,0.279295,0.098989,254,X,19,3,36,0,0,370373,1984,622,11888,355915
16S.B,0.2-0.3,1,0.279295,0.098989,254,X,14,4,36,0,0,370373,2026,806,11811,355766
16S.B,0.2-0.3,2,0.217,0.042868,448,X,19,0,0,0,0,426118,3842,892,21494,399890
16S.B,0.2-0.3,2,0.217,0.042868,448,X,17,1,0,0,0,426118,3762,1099,21149,400108
16S.B,0.2-0.3,2,0.217,0.042868,448,X,20,2,0,0,0,426118,3967,643,21437,400071
16S.B,0.2-0.3,2,0.217,0.042868,448,X,18,3,0,0,0,426118,3877,771,21526,399944
16S.B,0.2-0.3,2,0.217,0.042868,448,X,16,4,0,0,0,426118,3624,800,21285,400409
16S.B,0.2-0.3,2,0.226008,0.056694,770,X,24,0,0,0,0,1071527,6504,1592,36629,1026802
16S.B,0.2-0.3,2,0.226008,0.056694,770,X,16,1,0,0,0,1071527,6297,1537,36477,1027216
16S.B,0.2-0.3,2,0.226008,0.056694,770,X,19,2,0,0,0,1071527,6402,1829,36328,1026968
16S.B,0.2-0.3,2,0.226008,0.056694,770,X,19,3,0,0,0,1071527,6506,1790,36349,1026882
16S.B,0.2-0.3,2,0.226008,0.056694,770,X,18,4,0,0,0,1071527,6650,1458,36933,1026486
16S.B,0.2-0.3,2,0.265223,0.059926,362,X,23,0,90,0,0,525341,2950,914,17191,504376
16S.B,0.2-0.3,2,0.265223,0.059926,362,X,18,1,90,0,0,525341,2997,720,17288,504426
16S.B,0.2-0.3,2,0.265223,0.059926,362,X,21,2,90,0,0,525341,2762,1175,16743,504751
16S.B,0.2-0.3,2,0.265223,0.059926,362,X,23,3,90,0,0,525341,2856,927,16899,504749
16S.B,0.2-0.3,2,0.265223,0.059926,362,X,17,4,90,0,0,525341,2792,1611,16475,504553
16S.B,0.2-0.3,2,0.291137,0.0994,249,X,23,0,41,0,0,347668,1796,754,11344,333815
16S.B,0.2-0.3,2,0.291137,0.0994,249,X,22,1,41,0,0,347668,1889,684,11498,333638
16S.B,0.2-0.3,2,0.291137,0.0994,249,X,21,2,41,0,0,347668,1763,1043,11266,333637
16S.B,0.2-0.3,2,0.291137,0.0994,249,X,22,3,41,0,0,347668,1746,1026,11304,333633
